cid,rho,mu,eta,kappa,topo,seed,optJ,naiJ,dJ,ci_hi,converged,bestlib,bestlib_tag,P,X,T,het_driven,inversion
rho50_mu0.3_eta5_kap0.25_bridge_seed1,50,0.3,5,0.25,bridge,1,923.5,313.275,610.225,3.453265142557393,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_bridge_seed2,50,0.3,5,0.25,bridge,2,1333.2666666666667,298.675,1034.5916666666667,6.572580932406016,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_bridge_seed3,50,0.3,5,0.25,bridge,3,904.3916666666667,429.925,474.46666666666664,2.0537037805202956,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_bridge_seed4,50,0.3,5,0.25,bridge,4,505.625,170.25,335.375,4.185896595336987,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_bridge_seed5,50,0.3,5,0.25,bridge,5,709.0416666666666,186.03333333333333,523.0083333333333,6.2119744717457985,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_bridge_seed6,50,0.3,5,0.25,bridge,6,821.0583333333333,266.40833333333336,554.65,3.9464654998845865,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_bridge_seed7,50,0.3,5,0.25,bridge,7,789.0666666666667,134.73333333333332,654.3333333333334,7.91908505878236,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_sbm_seed0,50,0.3,5,0.25,sbm,0,2264.425,1338.1333333333334,926.2916666666666,1.104926537943729,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta5_kap0.25_sbm_seed1,50,0.3,5,0.25,sbm,1,1761.1916666666666,580.9416666666667,1180.25,3.5611237583771174,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_sbm_seed2,50,0.3,5,0.25,sbm,2,1681.2083333333333,807.4416666666667,873.7666666666667,1.669652498225794,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_sbm_seed3,50,0.3,5,0.25,sbm,3,1664.6166666666666,637.3,1027.3166666666666,2.7071112963722217,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta5_kap0.25_sbm_seed4,50,0.3,5,0.25,sbm,4,1334.8833333333334,300.925,1033.9583333333333,6.283860675353155,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_sbm_seed5,50,0.3,5,0.25,sbm,5,1232.625,721.55,511.075,1.2660998622446957,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta5_kap0.25_sbm_seed6,50,0.3,5,0.25,sbm,6,648.35,171.85833333333332,476.4916666666667,7.429218644457772,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.25_sbm_seed7,50,0.3,5,0.25,sbm,7,1608.3333333333333,676.8833333333333,931.45,2.1811844681601578,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_artic_seed0,50,0.3,5,0.5,artic,0,730.6166666666667,326.46666666666664,404.15,1.8565879352751051,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_artic_seed1,50,0.3,5,0.5,artic,1,904.4666666666667,530.2666666666667,374.2,1.2013294644187709,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_artic_seed2,50,0.3,5,0.5,artic,2,715.5666666666667,281.56666666666666,434.0,2.346248716162467,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_artic_seed3,50,0.3,5,0.5,artic,3,876.2,518.1333333333333,358.06666666666666,1.047632784858697,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_artic_seed4,50,0.3,5,0.5,artic,4,641.0,256.85,384.15,2.424494197074725,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_artic_seed5,50,0.3,5,0.5,artic,5,542.8833333333333,285.8333333333333,257.05,1.4850955543817563,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_artic_seed6,50,0.3,5,0.5,artic,6,913.5166666666667,349.25,564.2666666666667,2.5676953678966266,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_artic_seed7,50,0.3,5,0.5,artic,7,556.65,208.95,347.7,2.6108908515706344,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_bridge_seed0,50,0.3,5,0.5,bridge,0,1459.6166666666666,506.15,953.4666666666667,3.2748777782709073,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_bridge_seed1,50,0.3,5,0.5,bridge,1,925.25,313.8833333333333,611.3666666666667,3.4514887444555327,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_bridge_seed2,50,0.3,5,0.5,bridge,2,1335.35,299.0833333333333,1036.2666666666667,6.575403623548375,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_bridge_seed3,50,0.3,5,0.5,bridge,3,906.4666666666667,430.5833333333333,475.8833333333333,2.0576263228284026,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_bridge_seed4,50,0.3,5,0.5,bridge,4,506.51666666666665,170.5,336.01666666666665,4.188757318355412,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_bridge_seed5,50,0.3,5,0.5,bridge,5,710.15,186.15,524.0,6.220284272693751,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_bridge_seed6,50,0.3,5,0.5,bridge,6,821.5666666666667,266.7,554.8666666666667,3.9431009989169823,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_bridge_seed7,50,0.3,5,0.5,bridge,7,790.3333333333334,134.73333333333332,655.6,7.936641901065021,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_sbm_seed0,50,0.3,5,0.5,sbm,0,2286.35,1340.1833333333334,946.1666666666666,1.1222806072198463,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta5_kap0.5_sbm_seed1,50,0.3,5,0.5,sbm,1,1763.95,581.5833333333334,1182.3666666666666,3.5643761378285377,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_sbm_seed2,50,0.3,5,0.5,sbm,2,1684.0333333333333,808.6666666666666,875.3666666666667,1.6696992082249655,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_sbm_seed3,50,0.3,5,0.5,sbm,3,1684.2333333333333,638.2,1046.0333333333333,2.744441429957918,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta5_kap0.5_sbm_seed4,50,0.3,5,0.5,sbm,4,1337.3833333333334,301.3,1036.0833333333333,6.289679687313782,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_sbm_seed5,50,0.3,5,0.5,sbm,5,1251.0833333333333,723.6166666666667,527.4666666666667,1.2941051442891596,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta5_kap0.5_sbm_seed6,50,0.3,5,0.5,sbm,6,649.8666666666667,171.98333333333332,477.8833333333333,7.447798900818146,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap0.5_sbm_seed7,50,0.3,5,0.5,sbm,7,1610.2833333333333,677.6833333333333,932.6,2.1810576349134743,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_artic_seed0,50,0.3,5,1.0,artic,0,730.6666666666666,326.56666666666666,404.1,1.8569910827708562,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_artic_seed1,50,0.3,5,1.0,artic,1,904.6333333333333,530.3166666666667,374.31666666666666,1.2017303999427704,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_artic_seed2,50,0.3,5,1.0,artic,2,715.75,281.56666666666666,434.18333333333334,2.347021529489783,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_artic_seed3,50,0.3,5,1.0,artic,3,876.2166666666667,518.1333333333333,358.0833333333333,1.0477054881134404,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_artic_seed4,50,0.3,5,1.0,artic,4,641.2333333333333,256.85,384.3833333333333,2.4253565734969986,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_artic_seed5,50,0.3,5,1.0,artic,5,542.8833333333333,285.8333333333333,257.05,1.4850955543817563,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_artic_seed6,50,0.3,5,1.0,artic,6,914.7166666666667,349.25,565.4666666666667,2.573942774881459,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_artic_seed7,50,0.3,5,1.0,artic,7,556.7333333333333,208.95,347.78333333333336,2.611499639952611,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_bridge_seed0,50,0.3,5,1.0,bridge,0,1464.6833333333334,507.75,956.9333333333333,3.276402671592002,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_bridge_seed1,50,0.3,5,1.0,bridge,1,928.75,315.1,613.65,3.4529166179032664,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_bridge_seed2,50,0.3,5,1.0,bridge,2,1339.5166666666667,299.9,1039.6166666666666,6.584327407978689,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_bridge_seed3,50,0.3,5,1.0,bridge,3,910.6166666666667,431.9,478.71666666666664,2.063791645706738,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_bridge_seed4,50,0.3,5,1.0,bridge,4,508.3,171.0,337.3,4.199034257799932,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_bridge_seed5,50,0.3,5,1.0,bridge,5,712.3666666666667,186.38333333333333,525.9833333333333,6.2436347901352205,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_bridge_seed6,50,0.3,5,1.0,bridge,6,822.5833333333334,267.28333333333336,555.3,3.938175771706036,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_bridge_seed7,50,0.3,5,1.0,bridge,7,792.8666666666667,134.73333333333332,658.1333333333333,7.971440503107598,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_sbm_seed0,50,0.3,5,1.0,sbm,0,2319.7833333333333,1344.2833333333333,975.5,1.1276732276796826,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_sbm_seed1,50,0.3,5,1.0,sbm,1,1769.4666666666667,582.8666666666667,1186.6,3.570143295254274,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_sbm_seed2,50,0.3,5,1.0,sbm,2,1689.6833333333334,811.1166666666667,878.5666666666667,1.671788489083084,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_sbm_seed3,50,0.3,5,1.0,sbm,3,1723.4666666666667,640.0,1083.4666666666667,2.8207873481257857,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta5_kap1_sbm_seed4,50,0.3,5,1.0,sbm,4,1342.3833333333334,302.05,1040.3333333333333,6.299341579653316,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_sbm_seed5,50,0.3,5,1.0,sbm,5,1288.0,727.75,560.25,1.3488332284307665,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta5_kap1_sbm_seed6,50,0.3,5,1.0,sbm,6,652.9,172.23333333333332,480.6666666666667,7.481279961925637,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta5_kap1_sbm_seed7,50,0.3,5,1.0,sbm,7,1614.1833333333334,679.2833333333333,934.9,2.1813065230333524,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_artic_seed0,50,0.3,8,0.25,artic,0,743.0916666666667,331.4166666666667,411.675,1.883026612799817,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_artic_seed1,50,0.3,8,0.25,artic,1,981.8833333333333,575.2416666666667,406.64166666666665,1.306958584640248,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_artic_seed2,50,0.3,8,0.25,artic,2,735.475,281.56666666666666,453.90833333333336,2.4599477100665164,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_artic_seed3,50,0.3,8,0.25,artic,3,906.1916666666667,533.1333333333333,373.05833333333334,1.0536112267321132,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_artic_seed4,50,0.3,8,0.25,artic,4,668.3833333333333,256.85,411.53333333333336,2.6374672766400846,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_artic_seed5,50,0.3,8,0.25,artic,5,547.8833333333333,290.8333333333333,257.05,1.4643678272478229,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_artic_seed6,50,0.3,8,0.25,artic,6,1037.9166666666667,364.25,673.6666666666666,3.067389626361625,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_artic_seed7,50,0.3,8,0.25,artic,7,569.1083333333333,208.95,360.15833333333336,2.6878856125755575,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_bridge_seed0,50,0.3,8,0.25,bridge,0,2039.5833333333333,682.85,1356.7333333333333,3.5787005462674637,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_bridge_seed1,50,0.3,8,0.25,bridge,1,1251.0,408.275,842.725,3.8772704794064,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_bridge_seed2,50,0.3,8,0.25,bridge,2,1848.2666666666667,386.175,1462.0916666666667,7.629957924729996,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_bridge_seed3,50,0.3,8,0.25,bridge,3,1234.3916666666667,574.925,659.4666666666667,2.237236810724986,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_bridge_seed4,50,0.3,8,0.25,bridge,4,655.625,207.75,447.875,4.98175154370947,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_bridge_seed5,50,0.3,8,0.25,bridge,5,966.5416666666666,233.53333333333333,733.0083333333333,7.6072661318278545,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_bridge_seed6,50,0.3,8,0.25,bridge,6,1056.0583333333334,328.90833333333336,727.15,4.418185598629814,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_bridge_seed7,50,0.3,8,0.25,bridge,7,1021.5666666666667,144.73333333333332,876.8333333333334,10.178459081836323,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_sbm_seed0,50,0.3,8,0.25,sbm,0,3114.425,1928.1333333333334,1186.2916666666667,1.0149822817800083,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap0.25_sbm_seed1,50,0.3,8,0.25,sbm,1,2481.0583333333334,820.9416666666667,1660.1166666666666,3.721349296773669,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap0.25_sbm_seed2,50,0.3,8,0.25,sbm,2,2339.625,1122.4416666666666,1217.1833333333334,1.6290153254272597,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap0.25_sbm_seed3,50,0.3,8,0.25,sbm,3,2222.116666666667,882.3,1339.8166666666666,2.638876197787245,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap0.25_sbm_seed4,50,0.3,8,0.25,sbm,4,1884.8833333333334,403.425,1481.4583333333333,6.956006993727496,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_sbm_seed5,50,0.3,8,0.25,sbm,5,1650.125,1046.55,603.575,1.1006225899546578,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap0.25_sbm_seed6,50,0.3,8,0.25,sbm,6,908.35,224.35833333333332,683.9916666666667,8.793456218927481,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.25_sbm_seed7,50,0.3,8,0.25,sbm,7,2220.8333333333335,911.8833333333333,1308.95,2.2899432438824747,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_artic_seed0,50,0.3,8,0.5,artic,0,743.1166666666667,331.46666666666664,411.65,1.8832250093016834,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_artic_seed1,50,0.3,8,0.5,artic,1,981.9666666666667,575.2666666666667,406.7,1.307208417953623,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_artic_seed2,50,0.3,8,0.5,artic,2,735.5666666666667,281.56666666666666,454.0,2.460331901242987,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_artic_seed3,50,0.3,8,0.5,artic,3,906.2,533.1333333333333,373.06666666666666,1.053614225292804,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_artic_seed4,50,0.3,8,0.5,artic,4,668.5,256.85,411.65,2.638525581256779,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_artic_seed5,50,0.3,8,0.5,artic,5,547.8833333333333,290.8333333333333,257.05,1.4643678272478229,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_artic_seed6,50,0.3,8,0.5,artic,6,1038.5166666666667,364.25,674.2666666666667,3.069295100828845,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_artic_seed7,50,0.3,8,0.5,artic,7,569.15,208.95,360.2,2.6881161727153495,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_bridge_seed0,50,0.3,8,0.5,bridge,0,2042.1166666666666,683.65,1358.4666666666667,3.5785994313806735,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_bridge_seed1,50,0.3,8,0.5,bridge,1,1252.75,408.8833333333333,843.8666666666667,3.878786800166546,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_bridge_seed2,50,0.3,8,0.5,bridge,2,1850.35,386.5833333333333,1463.7666666666667,7.6367293056309995,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_bridge_seed3,50,0.3,8,0.5,bridge,3,1236.4666666666667,575.5833333333334,660.8833333333333,2.239562394220803,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_bridge_seed4,50,0.3,8,0.5,bridge,4,656.5166666666667,208.0,448.51666666666665,4.985009793587961,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_bridge_seed5,50,0.3,8,0.5,bridge,5,967.65,233.65,734.0,7.617918178227496,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_bridge_seed6,50,0.3,8,0.5,bridge,6,1056.5666666666666,329.2,727.3666666666667,4.416698574790724,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_bridge_seed7,50,0.3,8,0.5,bridge,7,1022.8333333333334,144.73333333333332,878.1,10.194794715331236,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_sbm_seed0,50,0.3,8,0.5,sbm,0,3136.35,1930.1833333333334,1206.1666666666667,1.0267173957299205,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap0.5_sbm_seed1,50,0.3,8,0.5,sbm,1,2499.616666666667,821.5833333333334,1678.0333333333333,3.7529500262804776,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap0.5_sbm_seed2,50,0.3,8,0.5,sbm,2,2360.0833333333335,1123.6666666666667,1236.4166666666667,1.6491951721609917,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap0.5_sbm_seed3,50,0.3,8,0.5,sbm,3,2241.733333333333,883.2,1358.5333333333333,2.6650317202308345,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap0.5_sbm_seed4,50,0.3,8,0.5,sbm,4,1887.3833333333334,403.8,1483.5833333333333,6.959343402331123,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_sbm_seed5,50,0.3,8,0.5,sbm,5,1668.5833333333333,1048.6166666666666,619.9666666666667,1.1205382838652362,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap0.5_sbm_seed6,50,0.3,8,0.5,sbm,6,909.8666666666667,224.48333333333332,685.3833333333333,8.81083082973639,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap0.5_sbm_seed7,50,0.3,8,0.5,sbm,7,2222.7833333333333,912.6833333333333,1310.1,2.2906233087101886,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_artic_seed0,50,0.3,8,1.0,artic,0,743.1666666666666,331.56666666666666,411.6,1.8836152543926998,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_artic_seed1,50,0.3,8,1.0,artic,1,982.1333333333333,575.3166666666667,406.81666666666666,1.3077080807686987,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_artic_seed2,50,0.3,8,1.0,artic,2,735.75,281.56666666666666,454.18333333333334,2.461117502229,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_artic_seed3,50,0.3,8,1.0,artic,3,906.2166666666667,533.1333333333333,373.0833333333333,1.0536753106610546,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_artic_seed4,50,0.3,8,1.0,artic,4,668.7333333333333,256.85,411.8833333333333,2.6402761534746673,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_artic_seed5,50,0.3,8,1.0,artic,5,547.8833333333333,290.8333333333333,257.05,1.4643678272478229,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_artic_seed6,50,0.3,8,1.0,artic,6,1039.7166666666667,364.25,675.4666666666667,3.073246775093819,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_artic_seed7,50,0.3,8,1.0,artic,7,569.2333333333333,208.95,360.28333333333336,2.6886045123446394,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_bridge_seed0,50,0.3,8,1.0,bridge,0,2047.1833333333334,685.25,1361.9333333333334,3.57789807526496,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_bridge_seed1,50,0.3,8,1.0,bridge,1,1256.25,410.1,846.15,3.8795413876401055,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_bridge_seed2,50,0.3,8,1.0,bridge,2,1854.5166666666667,387.4,1467.1166666666666,7.641883620483165,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_bridge_seed3,50,0.3,8,1.0,bridge,3,1240.6166666666666,576.9,663.7166666666667,2.2448265943700707,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_bridge_seed4,50,0.3,8,1.0,bridge,4,658.3,208.5,449.8,4.992925601812945,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_bridge_seed5,50,0.3,8,1.0,bridge,5,969.8666666666667,233.88333333333333,735.9833333333333,7.638914924119585,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_bridge_seed6,50,0.3,8,1.0,bridge,6,1057.5833333333333,329.78333333333336,727.8,4.411209461827408,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_bridge_seed7,50,0.3,8,1.0,bridge,7,1025.3666666666666,144.73333333333332,880.6333333333333,10.2273637308171,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_sbm_seed0,50,0.3,8,1.0,sbm,0,3180.2,1934.2833333333333,1245.9166666666667,1.0503390824846166,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap1_sbm_seed1,50,0.3,8,1.0,sbm,1,2536.733333333333,822.8666666666667,1713.8666666666666,3.8160879627514768,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap1_sbm_seed2,50,0.3,8,1.0,sbm,2,2377.1833333333334,1126.1166666666666,1251.0666666666666,1.7297718756926381,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_sbm_seed3,50,0.3,8,1.0,sbm,3,2280.9666666666667,885.0,1395.9666666666667,2.724204834878222,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap1_sbm_seed4,50,0.3,8,1.0,sbm,4,1892.3833333333334,404.55,1487.8333333333333,6.966957889987365,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_sbm_seed5,50,0.3,8,1.0,sbm,5,1705.5,1052.75,652.75,1.1597359799150908,False,protect_only,X,1,1,0,0,0
rho50_mu0.3_eta8_kap1_sbm_seed6,50,0.3,8,1.0,sbm,6,912.9,224.73333333333332,688.1666666666666,8.847569049696139,False,delay8,T,1,0,1,0,0
rho50_mu0.3_eta8_kap1_sbm_seed7,50,0.3,8,1.0,sbm,7,2226.6833333333334,914.2833333333333,1312.4,2.2915987063225924,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_artic_seed0,50,0.4,16,0.25,artic,0,827.6,355.1,472.5,2.1247336806302353,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_artic_seed1,50,0.4,16,0.25,artic,1,1413.0916666666667,830.6166666666667,582.475,1.6137968747358284,False,protect_only,X,1,1,0,0,0
rho50_mu0.4_eta16_kap0.25_artic_seed2,50,0.4,16,0.25,artic,2,909.05,281.56666666666666,627.4833333333333,3.5880959485757438,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_artic_seed3,50,0.4,16,0.25,artic,3,1069.4666666666667,573.9666666666667,495.5,1.3353635713058196,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_artic_seed4,50,0.4,16,0.25,artic,4,821.7333333333333,283.5833333333333,538.15,3.3839980856835226,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_artic_seed5,50,0.4,16,0.25,artic,5,562.8833333333333,305.0,257.8833333333333,1.4158650723921293,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_artic_seed6,50,0.4,16,0.25,artic,6,1439.8,410.5833333333333,1029.2166666666667,4.505521501849684,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_artic_seed7,50,0.4,16,0.25,artic,7,629.875,247.38333333333333,382.4916666666667,2.613993129656031,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_bridge_seed0,50,0.4,16,0.25,bridge,0,3593.775,1156.1833333333334,2437.5916666666667,3.9947008558399806,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_bridge_seed1,50,0.4,16,0.25,bridge,1,2137.3333333333335,736.7833333333333,1400.55,3.859023914356266,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_bridge_seed2,50,0.4,16,0.25,bridge,2,3605.1,683.375,2921.725,9.9480292370833,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_bridge_seed3,50,0.4,16,0.25,bridge,3,2545.15,1071.7833333333333,1473.3666666666666,2.6489284503756365,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_bridge_seed4,50,0.4,16,0.25,bridge,4,1072.5166666666667,305.7583333333333,766.7583333333333,6.379967665420671,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_bridge_seed5,50,0.4,16,0.25,bridge,5,1768.2833333333333,501.0083333333333,1267.275,6.992339312003727,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_bridge_seed6,50,0.4,16,0.25,bridge,6,1867.0666666666666,525.2083333333334,1341.8583333333333,5.473550813299213,False,delay8,T,1,0,1,0,0
rho50_mu0.4_eta16_kap0.25_bridge_seed7,50,0.4,16,0.25,bridge,7,1831.2,310.9916666666667,1520.2083333333333,13.535799266130264,False,delay8,T,1,0,1,0,0
